STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2023-Q1,101.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2023-Q2,105
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2023-Q3,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2023-Q4,103.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2024-Q1,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2024-Q2,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2024-Q3,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2024-Q4,104.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2025-Q1,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2025-Q2,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2025-Q3,100.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_1_3,Q,2025-Q4,103.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2016-Q1,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2016-Q2,95.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2016-Q3,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2016-Q4,99.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2017-Q1,102.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2017-Q2,100.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2017-Q3,100.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2017-Q4,102.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2018-Q1,100.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2018-Q2,98.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2018-Q3,102.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2018-Q4,105.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2019-Q1,102.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2019-Q2,101.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2019-Q3,101.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2019-Q4,102.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2020-Q1,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2020-Q2,101.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2020-Q3,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2020-Q4,101.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2021-Q1,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2021-Q2,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2021-Q3,104.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2021-Q4,103.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2022-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2022-Q2,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2022-Q3,105.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2022-Q4,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2023-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2023-Q2,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2023-Q3,106.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2023-Q4,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2024-Q1,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2024-Q2,99.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2024-Q3,102.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2024-Q4,103.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2025-Q1,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2025-Q2,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2025-Q3,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2025-Q4,105
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2,Q,2026-Q1,106.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2016-Q1,107.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2016-Q2,96.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2016-Q3,104.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2016-Q4,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2017-Q1,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2017-Q2,101
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2017-Q3,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2017-Q4,102.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2018-Q1,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2018-Q2,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2018-Q3,100.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2018-Q4,104.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2019-Q1,101.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2019-Q2,103.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2019-Q3,101.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2019-Q4,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2020-Q1,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2020-Q2,102.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2020-Q3,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2020-Q4,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2021-Q1,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2021-Q2,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2021-Q3,105.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2021-Q4,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2022-Q1,101.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2022-Q2,100.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2022-Q3,107.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2022-Q4,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2023-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2023-Q2,105.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2023-Q3,105.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2023-Q4,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2024-Q1,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2024-Q2,99.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2024-Q3,102.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2024-Q4,103.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2025-Q1,103.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2025-Q2,104.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2025-Q3,100.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_1,Q,2025-Q4,105.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2016-Q1,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2016-Q2,91.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2016-Q3,104.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2016-Q4,100
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2017-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2017-Q2,100
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2017-Q3,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2017-Q4,103.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2018-Q1,100.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2018-Q2,98.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2018-Q3,104.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2018-Q4,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2019-Q1,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2019-Q2,100.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2019-Q3,101.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2019-Q4,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2020-Q1,103.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2020-Q2,100.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2020-Q3,103.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2020-Q4,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2021-Q1,106.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2021-Q2,103.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2021-Q3,104.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2021-Q4,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2022-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2022-Q2,100.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2022-Q3,107.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2022-Q4,101.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2023-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2023-Q2,104.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2023-Q3,107.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2023-Q4,102.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2024-Q1,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2024-Q2,99.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2024-Q3,102.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2024-Q4,103.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2025-Q1,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2025-Q2,104
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2025-Q3,100.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_2,Q,2025-Q4,105
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2016-Q1,100.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2016-Q2,99.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2016-Q3,105.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2016-Q4,96
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2017-Q1,102.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2017-Q2,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2017-Q3,100.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2017-Q4,100.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2018-Q1,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2018-Q2,98.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2018-Q3,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2018-Q4,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,PREV_QUART,UA00000000000000000,H_1_2_3,Q,2019-Q1,102.8
