STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PERIOD_OF_TIME,SEX,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP32,A,2020,8154
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP321,A,2016,4210
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP321,A,2020,7793
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP322,A,2016,3368
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP322,A,2020,8272
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP323,A,2016,3266
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP323,A,2020,8136
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP324,A,2016,10831
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP33,A,2016,3886
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP33,A,2020,8886
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP331,A,2016,5014
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP331,A,2020,7049
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP332,A,2016,3576
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP332,A,2020,7674
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP333,A,2016,3578
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP333,A,2020,12587
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP334,A,2016,3753
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP334,A,2020,8906
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP34,A,2016,5345
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP34,A,2020,12036
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP341,A,2016,4847
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP341,A,2020,9010
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP342,A,2016,4711
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP342,A,2020,8457
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP343,A,2016,5708
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP343,A,2020,12599
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP344,A,2016,5469
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP344,A,2020,11277
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP345,A,2016,9933
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP345,A,2020,11009
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP346,A,2016,2498
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP346,A,2020,7607
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP347,A,2016,4217
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP347,A,2020,21795
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP348,A,2016,1939
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP348,A,2020,13666
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP349,A,2016,2547
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP349,A,2020,7076
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP35,A,2016,3694
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP35,A,2020,8389
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP351,A,2016,2534
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP352,A,2020,7246
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP353,A,2020,10769
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP354,A,2016,2448
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP354,A,2020,5148
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP355,A,2016,3190
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP355,A,2020,10175
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP356,A,2016,6314
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP356,A,2020,13591
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP357,A,2016,3204
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP357,A,2020,6750
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP359,A,2020,7345
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP4,A,2016,3243
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP4,A,2020,7146
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP41,A,2016,3062
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP41,A,2020,7181
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP411,A,2016,2996
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP411,A,2020,7036
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP412,A,2016,3485
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP412,A,2020,7714
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP413,A,2016,3860
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP413,A,2020,7447
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP414,A,2016,2548
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP414,A,2020,6938
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP419,A,2016,2918
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP419,A,2020,7263
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP42,A,2016,3436
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP42,A,2020,7124
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP421,A,2016,3543
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP421,A,2020,7267
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP422,A,2016,3264
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP422,A,2020,6890
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP5,A,2016,2719
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP5,A,2020,7064
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP51,A,2016,2597
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP51,A,2020,6706
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP511,A,2016,5255
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP511,A,2020,9233
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP512,A,2016,2463
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP512,A,2020,6015
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP513,A,2016,2182
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP513,A,2020,6299
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP514,A,2016,2482
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP514,A,2020,5231
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP515,A,2016,3610
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP516,A,2016,3000
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP516,A,2020,7540
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP52,A,2016,3327
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP52,A,2020,8208
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP521,A,2016,628
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP522,A,2016,3357
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP522,A,2020,8227
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP523,A,2016,1732
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP523,A,2020,3276
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP53,A,2016,4890
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP53,A,2020,7987
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP531,A,2016,4890
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP531,A,2020,7987
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP6,A,2016,3347
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP6,A,2020,7942
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP61,A,2016,3347
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP61,A,2020,7942
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP611,A,2016,3265
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP611,A,2020,7808
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP612,A,2016,3298
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP612,A,2020,8247
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP613,A,2016,2205
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP613,A,2020,6723
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP614,A,2016,5356
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP614,A,2020,9310
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP615,A,2016,1735
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP615,A,2020,5573
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP619,A,2016,5127
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP619,A,2020,9688
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP7,A,2016,4787
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP7,A,2020,10033
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP71,A,2016,4715
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP71,A,2020,9888
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP711,A,2016,8088
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP711,A,2020,19408
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP712,A,2016,4221
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP712,A,2020,8133
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP713,A,2016,3486
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP713,A,2020,8442
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP714,A,2016,4138
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP714,A,2020,8765
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP72,A,2016,5105
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP72,A,2020,10666
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP721,A,2016,4829
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP721,A,2020,10375
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP722,A,2016,4824
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP722,A,2020,10650
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP723,A,2016,4892
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP723,A,2020,10208
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP724,A,2016,5445
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP724,A,2020,11323
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP73,A,2016,3623
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP73,A,2020,8011
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP731,A,2016,3742
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP731,A,2020,8933
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP732,A,2016,4130
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP732,A,2020,8443
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP733,A,2016,3574
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP733,A,2020,8768
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP734,A,2016,3110
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,_T,UA00000000000000000,PROFESSIONS,KP734,A,2020,6602
